alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1738260705.7137,elite,4072.7484265901,1710540235.2903,"AS263981 DAVID DE SALLES BRASIL JUNIOR - ME","DAVID DE SALLES BRASIL JUNIOR - ME","Santo Amaro","South America",SA,Brazil,BR,,false,"David De Salles Brasil Junior - ME",-23.6537,-46.7067,false,"David De Salles Brasil Junior - ME",true,"São Paulo",success,America/Sao_Paulo,,1738175418,1738260705.7137,40736,socks4,socks4://138.255.240.66:40736,true,4166.2721633911,10159,205502,4.7106338188175,138.255.240.66
true,1738259193.6573,elite,10596.957172288,1718882181.903,"AS3741 Dimension Data",IS,Johannesburg,Africa,AF,"South Africa",ZA,,false,"Dimension Data",-26.2309,28.0583,false,"Dimension Data",true,Gauteng,success,Africa/Johannesburg,2021,1738096446,1738259193.6573,10007,socks4,socks4://197.98.201.96:10007,true,13207.055568695,360,61357,0.58330767859747,197.98.201.96
true,1738256154.6159,elite,5537.9077919767,1710532322.4349,"AS16276 OVH SAS",OVH,Saarbrücken,Europe,EU,Germany,DE,Mitte,true,"OVH SAS",49.2402,6.98519,false,"OVH GmbH",true,Saarland,success,Europe/Berlin,66111,1738196181,1738256154.6159,16506,socks4,socks4://54.36.108.149:16506,true,15147.689342499,6479,122043,5.0411602682809,54.36.108.149
true,1738255216.8184,elite,9737.5983446836,1721786453.3472,"AS24940 Hetzner Online GmbH",HETZNER-AS,Falkenstein,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",50.4777,12.3649,false,Hetzner,true,Saxony,success,Europe/Berlin,08223,1737943468,1738255216.8184,56943,socks4,socks4://138.201.21.238:56943,true,14973.206996918,288,57580,0.49768438515242,138.201.21.238
true,1738250669.6406,elite,2288.0449295044,1738246673.6426,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738248475,1738250681.2345,2324,http,http://222.68.37.254:2324,false,5785.1450443268,4,34,10.526315789474,222.68.37.254
true,1738247898.6373,elite,3740.7874009373,1710808148.1287,"AS17494 Telecom Operator & Internet Service Provider as well",BTTB-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,"Ramna Maidan",false,"Bangladesh Telecommunications Company Ltd.",23.7484,90.4079,false,"Bangladesh Telegraph & Telephone Board",true,"Dhaka Division",success,Asia/Dhaka,1208,1737678130,1738247898.6373,5678,socks4,socks4://203.112.223.126:5678,true,3880.081653595,18272,268149,6.3794205033849,203.112.223.126
true,1738244048.7303,elite,10531.000430015,1712851090.273,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",10.822,106.6257,false,VIETEL,false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1737783995,1738244048.7303,1080,socks4,socks4://171.250.219.46:1080,true,15019.355773926,1072,123892,0.85784705995327,171.250.219.46
true,1738241869.2332,elite,1005.0605293397,1696985057.7353,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,Fairlie-Poplar,true,"Performive LLC",33.7549,-84.3897,false,"Total Server Solutions L.L.C.",true,Georgia,success,America/New_York,30303,1738111265,1738241943.3897,19404,socks4,socks4://192.111.139.163:19404,true,710.98136901855,129050,219237,37.052775440944,192.111.139.163
true,1738240198.3618,elite,2359.8476137434,1738173455.6417,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738221923,1738240209.8426,1080,http,http://222.68.38.115:1080,false,814.52083587646,21,450,4.4585987261146,222.68.38.115
true,1738235207.2994,elite,9488.7116750081,1738078697.054,"AS20473 The Constant Company, LLC",AS-VULTR,"Santa Clara","North America",NA,"United States",US,,true,"The Constant Company",37.3931,-121.962,false,"Vultr Holdings, LLC",false,California,success,America/Los_Angeles,95054,1738102518,1738235207.2994,14844,socks4,socks4://45.32.132.158:14844,true,10763.173103333,3,851,0.35128805620609,45.32.132.158
true,1738235165.9187,elite,4744.794757312,1710673912.4121,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Zhangjiakou,Asia,AS,China,CN,,false,"CNC Group CHINA169 Hebei Province Network",40.7687,114.886,false,"Beijing HuaXiaGuangWang Network Co. Ltd",true,Hebei,success,Asia/Shanghai,075000,1738233860,1738235165.9187,10003,socks4,socks4://117.74.65.207:10003,true,10259.447097778,5948,135611,4.201781589302,117.74.65.207
true,1738228720.834,elite,4776.5162324905,1712941487.2203,"AS395111 KVCHOSTING.COM LLC",KVCNET-2009,Secaucus,"North America",NA,"United States",US,,true,"Ace Data Centers",40.7895,-74.0565,false,"Ipxo LLC",true,"New Jersey",success,America/New_York,07094,1737705355,1738228720.834,32722,socks4,socks4://166.0.235.134:32722,true,19119.853258133,450,73058,0.61217826631115,166.0.235.134
true,1738225762.2676,elite,5955.3833609784,1722429581.9302,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Beijing,Asia,AS,China,CN,,true,"Hangzhou Alibaba Advertising Co",39.911,116.395,false,"Aliyun Computing Co., LTD",true,Beijing,success,Asia/Shanghai,,1737887524,1738225762.2676,8081,socks4,socks4://39.102.209.121:8081,true,10805.390357971,503,43528,1.1423769616861,39.102.209.121
true,1738222266.4154,transparent,5757.4870452564,1737971740.4148,"AS270075 SUPER REDES S.A.S","SUPER REDES S.A.S","La Virginia","South America",SA,Colombia,CO,,false,"Super Redes S.A.S",4.8988,-75.88,false,"Super Redes",false,"Risaralda Department",success,America/Bogota,662001,1737972341,1738222266.4154,999,http,http://200.10.30.129:999,false,9437.2024536133,481,3134,13.305670816044,200.10.30.129
true,1738217182.4932,transparent,6197.2865270666,1724399639.7814,"AS9441 Next Online Limited.",NEXT-BD,Dhaka,Asia,AS,Bangladesh,BD,Cantonment,false,"Next Online Limited",23.7829,90.3929,false,"Nextonline Limited",true,"Dhaka Division",success,Asia/Dhaka,1206,1738110988,1738217182.4932,6969,http,http://103.245.205.226:6969,false,3619.0745830536,5415,50098,9.7544719254949,103.245.205.226
true,1738215709.6239,elite,10430.353763513,1722893358.796,"AS22612 Namecheap, Inc.",NAMECHEAP-NET,Phoenix,"North America",NA,"United States",US,,true,"Namecheap, Inc.",33.4484,-112.074,false,"Namecheap, Inc.",true,Arizona,success,America/Phoenix,85001,1738145341,1738215709.6239,37900,socks4,socks4://66.29.128.242:37900,true,11926.049232483,256,49609,0.51338614258498,66.29.128.242
true,1738210404.8499,transparent,4845.9289787123,1733787268.2956,"AS138109 PT. Rasi Bintang Perkasa",RASIBINTANG-AS-ID,Klaten,Asia,AS,Indonesia,ID,,false,"PT. Rasi Bintang Perkasa",-7.7049,110.6019,false,Rasibintang,true,"Central Java",success,Asia/Jakarta,57454,1738111458,1738210404.8499,3030,http,http://103.126.87.112:3030,false,586.93623542786,2641,27601,8.7328880365055,103.126.87.112
true,1738205215.1367,elite,6473.5416892572,1721832758.6443,"AS44477 STARK INDUSTRIES SOLUTIONS LTD",STARK-INDUSTRIES,Bratislava,Europe,EU,Slovakia,SK,,false,"Stark Industries Solutions LTD",48.1833,17.0379,false,"Stark Industries Solutions LTD",true,"Bratislava Region",success,Europe/Bratislava,"840 02",1737757514,1738205215.1367,3128,socks4,socks4://5.252.23.31:3128,true,6234.5848083496,141,25699,0.54566563467492,5.252.23.31
true,1738201225.8731,elite,891.30611339908,1696983091.0548,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,"New Iberia","North America",NA,"United States",US,,false,"Cox Communications Inc.",30.0245,-91.7496,false,"Cox Communications Inc.",true,Louisiana,success,America/Chicago,70563,1738196170,1738201225.8731,4145,socks4,socks4://174.64.199.79:4145,true,614.91012573242,137039,181861,42.972405142678,174.64.199.79
true,1738196000.9411,elite,11475.83173303,1736424569.823,"AS6939 Hurricane Electric LLC",HURRICANE,Fillmore,"North America",NA,"United States",US,,true,"Hurricane Electric LLC",38.9822,-112.3339,false,"Hurricane Electric",true,Utah,success,America/Denver,84631,1737692847,1738196000.9411,16135,socks4,socks4://65.49.68.84:16135,true,22474.915981293,51,11117,0.45666189111748,65.49.68.84
true,1738190542.0029,elite,10484.343082277,1716183990.1089,"AS12876 SCALEWAY S.A.S.",AS12876,Paris,Europe,EU,France,FR,,true,"Online S.A.S.",48.8714,2.32141,false,ONLINE,true,Île-de-France,success,Europe/Paris,75008,1737969649,1738190542.0029,31414,socks4,socks4://212.83.142.114:31414,true,13687.285423279,581,88273,0.65388164854705,212.83.142.114
true,1738187251.2844,elite,4254.7014242127,1722489174.3714,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1738095563,1738187251.2844,16845,socks4,socks4://67.43.228.251:16845,true,1094.7861671448,168,32532,0.51376146788991,67.43.228.251
true,1738186016.5707,elite,9977.3092368418,1720419490.8816,"AS203999 Geekyworks IT Solutions Pvt Ltd",GeekyWorks,Brussels,Europe,EU,Belgium,BE,,true,"Geekyworks IT Solutions Pvt Ltd",50.8534,4.347,false,"HostRoyale Technologies",true,"Brussels Capital",success,Europe/Brussels,1000,1738043955,1738186016.5707,6922,socks4,socks4://161.123.65.213:6922,true,17467.89264679,363,63517,0.56825297432686,161.123.65.213
true,1738185904.5653,elite,10821.297674231,1722190625.2142,,,"Greenwood Village","North America",NA,"United States",US,,false,Spectrum,39.6004,-104.891,false,"Charter Communications",false,Colorado,success,America/Denver,80111,1737656459,1738185904.5653,80,socks4,socks4://16.212.108.146:80,true,18178.336620331,183,35206,0.51710983638984,16.212.108.146
true,1738184064.2925,elite,6706.0385074735,1710565090.0468,"AS20485 Joint Stock Company TransTeleCom",TRANSTELECOM,Novotroitsk,Europe,EU,Russia,RU,,false,"multi-origin SUTTK",51.192,58.2809,false,,true,"Orenburg Oblast",success,Asia/Yekaterinburg,,1738056375,1738184064.2925,51549,socks4,socks4://89.237.33.193:51549,true,3562.4172687531,1595,132353,1.1907605936632,89.237.33.193
true,1738167517.8608,elite,10334.750376859,1721990571.5085,"AS205368 Fnet LLC",Fnet,Yerevan,Asia,AS,Armenia,AM,,false,"Fnet LLC",40.1817,44.5099,false,"Getp LLC",true,Yerevan,success,Asia/Yerevan,,1737644053,1738167517.8608,8080,socks4,socks4://91.237.150.68:8080,true,847.03755378723,206,40735,0.50316308834665,91.237.150.68
true,1738157420.089,elite,9815.6657947856,1727163001.2701,,,Beijing,Asia,AS,China,CN,,false,"Alibaba Cloud",39.9042,116.407,false,"Aliyun Computing Co.",true,Beijing,success,Asia/Shanghai,,1738048113,1738157420.089,3128,socks4,socks4://43.85.21.96:3128,true,10941.755533218,157,33844,0.46175112496691,43.85.21.96
true,1738156996.2132,elite,3881.1994169893,1707995084.3323,"AS9341 PT INDONESIA COMNETS PLUS",ICONPLN-ID-AP-ISP,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. Indonesia Comnets Plus",-6.2056,106.8376,false,,false,Jakarta,success,Asia/Jakarta,11730,1737677556,1738156996.2132,3629,socks4,socks4://103.144.209.104:3629,true,1934.0167045593,15489,263653,5.5487887885019,103.144.209.104
true,1738148583.2154,elite,6416.4525866508,1738002858.2643,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Tokyo,Asia,AS,Japan,JP,,true,"Alibaba.com LLC",35.6893,139.6899,false,ALICLOUD-JP,true,Tokyo,success,Asia/Tokyo,102-0082,1738076082,1738148583.2154,6379,socks4,socks4://47.91.29.151:6379,true,5017.2207355499,8,1862,0.42780748663102,47.91.29.151
true,1738147851.3074,elite,3221.0455391858,1720787221.646,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737979869,1738147851.3074,2019,socks4,socks4://67.43.227.227:2019,true,828.48834991455,222,57085,0.3873872301813,67.43.227.227
true,1738145066.5109,elite,904.36816215515,1738113437.8365,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shenyang,Asia,AS,China,CN,,false,Chinanet,41.8357,123.429,true,"Chinanet LN",false,Liaoning,success,Asia/Shanghai,110000,1738143889,1738145066.5109,1080,http,http://182.204.179.34:1080,false,916.91136360168,2,137,1.4388489208633,182.204.179.34
true,1738144045.8854,elite,5275.1620036607,1736996267.0793,"AS36992 ETISALAT MISR",ETISALAT-MISR,Cairo,Africa,AF,Egypt,EG,,false,"Etisalat Misr",30.0588,31.2268,false,"Nile Online",false,"Cairo Governorate",success,Africa/Cairo,,1737601148,1738144045.8854,1976,http,http://41.65.236.47:1976,false,352.27346420288,1934,14871,11.508479619161,41.65.236.47
true,1738129143.2859,elite,10403.746627939,1720690068.8742,"AS12479 Orange Espagne SA",UNI2-AS,Madrid,Europe,EU,Spain,ES,,false,"Uni2 1",40.3919,-3.68202,false,,false,Madrid,success,Europe/Madrid,28045,1737844643,1738129143.2859,8080,socks4,socks4://85.62.10.88:8080,true,17728.845834732,290,66018,0.43735295891898,85.62.10.88
true,1738125434.7525,elite,9641.3611178835,1719519060.6964,"AS7303 Telecom Argentina S.A.","Telecom Argentina S.A.","Buenos Aires","South America",SA,Argentina,AR,Palermo,false,"Telecom Argentina S.A.",-34.5752,-58.4359,false,"Telecom Personal Bs",false,"Buenos Aires F.D.",success,America/Argentina/Buenos_Aires,1870,1738104842,1738125434.7525,1080,socks4,socks4://186.126.151.161:1080,true,18320.484161377,229,47239,0.48243026881267,186.126.151.161
true,1738122005.8234,elite,9501.2447813878,1716224014.6799,"AS48282 Hosting technology LTD",VDSINA-AS,Moscow,Europe,EU,Russia,RU,,true,"Hosting technology LTD",55.7483,37.6171,false,"Hosting technology LTD",true,Moscow,success,Europe/Moscow,109439,1737564794,1738122005.8234,22695,socks4,socks4://195.2.74.19:22695,true,3142.1523094177,592,91789,0.64082441194618,195.2.74.19
true,1738117497.4724,elite,874.16970729828,1738112887.4761,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738112898,1738117497.4724,1080,http,http://222.68.42.88:1080,false,807.14249610901,8,55,12.698412698413,222.68.42.88
true,1738117203.0927,elite,7872.5253525251,1710560893.6362,"AS37963 Hangzhou Alibaba Advertising Co.,Ltd.",ALIBABA-CN-NET,Beijing,Asia,AS,China,CN,,true,"Alibaba.com Singapore E-Commerce Private Limited",39.911,116.395,false,"Aliyun Computing Co.",true,Beijing,success,Asia/Shanghai,,1738035510,1738117203.0927,8000,socks4,socks4://8.130.34.237:8000,true,11141.229629517,689,89930,0.76032620090709,8.130.34.237
true,1738115239.8067,elite,1140.6271561332,1738112907.9899,"AS4812 China Telecom (Group)",CHINANET-SH-AP,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",false,Shanghai,success,Asia/Shanghai,,1738112910,1738115239.8067,2324,http,http://222.68.41.137:2324,false,764.18709754944,23,10,69.69696969697,222.68.41.137
true,1738112581.2467,elite,3102.2571826299,1710549487.0507,"AS37649 SAGA AFRICA HOLDINGS LIMITED",Tigo,London,Europe,EU,"United Kingdom",GB,,false,"Tigo Public IP",51.5074,-0.127758,false,,true,England,success,Europe/London,W1B,1738060355,1738112649.6382,80,http,http://154.65.39.7:80,false,4195.823431015,187178,135360,58.032851943027,154.65.39.7
true,1738112600.5086,elite,4118.7119304309,1710702858.3441,"AS37649 SAGA AFRICA HOLDINGS LIMITED",Tigo,London,Europe,EU,"United Kingdom",GB,,false,"Tigo Public IP",51.5074,-0.127758,false,,true,England,success,Europe/London,W1B,1737699669,1738112600.5086,80,http,http://154.65.39.8:80,false,4429.9304485321,156548,234230,40.060597065341,154.65.39.8
true,1738106789.1662,elite,10715.810367039,1737048809.7193,"AS7922 Comcast Cable Communications, LLC",COMCAST-7922,Denver,"North America",NA,"United States",US,"Five Points",false,"Comcast Cable Communications, LLC",39.7523,-104.984,false,"Comcast IP Services, L.L.C.",false,Colorado,success,America/Denver,80294,1737682895,1738106789.1662,8080,socks4,socks4://96.182.132.79:8080,true,10887.328624725,35,6893,0.50519630484988,96.182.132.79
true,1738106247.4273,elite,10676.658367264,1715220881.4603,"AS55 University of Pennsylvania",UPENN,Philadelphia,"North America",NA,"United States",US,,false,"University of Pennsylvania",39.9597,-75.1995,false,"University of Pennsylvania",false,Pennsylvania,success,America/New_York,19104,1737510855,1738106247.4273,8081,socks4,socks4://130.91.144.12:8081,true,12156.889915466,677,93962,0.71534990860005,130.91.144.12
true,1738102952.768,elite,5160.6104803019,1710550239.5789,"AS9198 JSC Kazakhtelecom",KAZTELECOM-AS,Almaty,Asia,AS,Kazakhstan,KZ,,false,"JSC Kazakhtelecom",43.2433,76.8646,false,"IP Paypoint",true,Almaty,success,Asia/Almaty,,1737505812,1738102952.768,50733,socks4,socks4://89.218.5.109:50733,true,13174.044132233,4335,178944,2.3652464275776,89.218.5.109
true,1738081734.5811,elite,10364.387962553,1733254495.2054,"AS26615 TIM S/A","TIM S/A","São Paulo","South America",SA,Brazil,BR,,false,"TIM S/A",-23.5558,-46.6396,false,"TIM S/A",false,"São Paulo",success,America/Sao_Paulo,01000-000,1737970050,1738081734.5811,54682,socks4,socks4://179.54.230.20:54682,true,15070.189237595,90,19054,0.47012118679482,179.54.230.20
true,1738052237.3538,transparent,6726.9014786371,1724401817.8427,"AS22884 TOTAL PLAY TELECOMUNICACIONES SA DE CV","TOTAL PLAY TELECOMUNICACIONES SA DE CV","Villa de Zaachila","North America",NA,Mexico,MX,,false,"Total Play Telecomunicaciones SA De CV",16.9472,-96.7421,false,"Total Play Telecomunicaciones SA De CV",true,Oaxaca,success,America/Mexico_City,71317,1737708514,1738052237.3538,6969,http,http://148.230.195.165:6969,false,6653.6812782288,19433,182356,9.6303564614523,148.230.195.165
true,1738035427.8061,elite,3893.4927781366,1710566057.6957,"AS36926 Airtel Networks Kenya Limited",CKL1-ASN,Nairobi,Africa,AF,Kenya,KE,,false,"Airtel KE Mobile & Fixed Internet",-1.2841,36.8155,true,,true,"Nairobi County",success,Africa/Nairobi,09831,1737519107,1738035427.8061,5678,socks4,socks4://154.79.248.156:5678,true,4154.9730300903,13924,210981,6.1910584468998,154.79.248.156
true,1738034278.8505,elite,3166.3825510551,1710540111.5362,"AS12709 Melita Limited",MELITACABLE,Birkirkara,Europe,EU,Malta,MT,,false,"Melita Cable plc",35.8953,14.4589,false,"Melita plc",true,Birkirkara,success,Europe/Malta,BKR,1737700089,1738034278.8505,4153,socks4,socks4://213.165.185.211:4153,true,7471.5852737427,12085,285193,4.0652184150862,213.165.185.211
true,1738029844.527,elite,953.05512664334,1697031230.0651,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1737506220,1738029844.527,4145,socks4,socks4://142.54.231.38:4145,true,845.88885307312,122914,219841,35.860600137124,142.54.231.38
true,1738020516.3722,elite,6517.1256896284,1710542568.044,"AS58224 Iran Telecommunication Company PJS",TCI,Tehran,Asia,AS,Iran,IR,,false,"Iran Telecommunication Company PJS",35.7219,51.3347,false,"Refah Bank",true,Tehran,success,Asia/Tehran,,1737455071,1738020516.3722,80,http,http://2.179.193.146:80,false,5261.5749835968,13269,275800,4.5902535380826,2.179.193.146
true,1738019515.4282,elite,1386.7907608921,1696968127.6355,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Phoenix,"North America",NA,"United States",US,,false,"Cox Communications Inc.",33.4656,-111.9956,false,"Cox Communications",true,Arizona,success,America/Phoenix,85008,1737506265,1738019515.4282,57728,socks4,socks4://70.166.167.38:57728,true,780.98702430725,145784,223109,39.519318610003,70.166.167.38
true,1738017542.5763,transparent,5222.8617215759,1737370405.9896,"AS42083 Guneydogu Telekom int.bil. ve ilt. hiz. tic. ltd. sti.",GUNEYDOGUTELEKOM,Gebze,Asia,AS,Turkey,TR,,false,"Guneydogu Telekom int.bil. ve ilt. hiz. tic. ltd. sti.",40.8025,29.4398,false,"Guneydogu Telekom Int. Bil. VE Ilt. Hiz. Tic. Ltd. STI",false,Kocaeli,success,Europe/Istanbul,41400,1737975240,1738017542.5763,8080,http,http://188.132.150.37:8080,false,3625.0584125519,1307,8162,13.802935896082,188.132.150.37
true,1738016015.9533,elite,10820.622785195,1722885087.4983,"AS51765 Oy Crea Nova Hosting Solution Ltd",CREANOVA-AS,Helsinki,Europe,EU,Finland,FI,,true,"Oy Crea Nova Hosting Solution Ltd",60.1699,24.9384,false,"OY Creanova Hosting Solutions LTD",true,Uusimaa,success,Europe/Helsinki,00121,1737731357,1738016015.9533,8085,socks4,socks4://94.154.113.244:8085,true,13676.7141819,230,47320,0.48370136698212,94.154.113.244
true,1738015780.77,elite,4302.0488980724,1716904977.0229,"AS53667 FranTech Solutions",PONYNET,"New York","North America",NA,"United States",US,,true,"FranTech Solutions",40.7038,-74.0138,false,"FranTech Solutions",true,"New York",success,America/New_York,10004,1737726314,1738015780.77,30265,socks4,socks4://199.195.253.126:30265,true,10775.774002075,508,81258,0.62128513073894,199.195.253.126
true,1738015163.85,transparent,5274.1400794107,1737520098.7204,"AS7713 PT Telekomunikasi Indonesia",telkomnet-as-ap,Jakarta,Asia,AS,Indonesia,ID,,false,"PT. TELKOM INDONESIA",-6.2056,106.8376,false,,false,Jakarta,success,Asia/Jakarta,11730,1737520247,1738015163.85,8081,http,http://36.77.217.161:8081,false,8297.1425056458,980,6262,13.532173432753,36.77.217.161
true,1738012559.5144,elite,3821.6859403779,1715274073.1113,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737554206,1738012559.5144,18859,socks4,socks4://67.43.227.227:18859,true,8006.7415237427,680,99044,0.68188199430428,67.43.227.227
true,1738012434.1961,elite,9899.7845532847,1720591037.0135,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",10.822,106.6257,false,VIETEL,false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1737475938,1738012434.1961,4003,socks4,socks4://171.250.97.132:4003,true,10845.792531967,204,37502,0.54102795311091,171.250.97.132
true,1738011559.7616,elite,3817.4126134651,1710540153.759,"AS8364 Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomputing and Networking Center",POZMAN-COM,Warsaw,Europe,EU,Poland,PL,,false,"Institute of Bioorganic Chemistry Polish Academy of Science, Poznan Supercomput",52.2297,21.0122,false,"Pozman ZOO",true,Mazovia,success,Europe/Warsaw,00-510,1737688244,1738011559.7616,42344,socks4,socks4://212.126.5.246:42344,true,7386.9869709015,5096,190897,2.6000928604593,212.126.5.246
true,1738008781.2779,elite,10593.151235267,1722261426.4168,"AS151552 PT Threego Technology Indonesia",IDNIC-THREEGOTECHNOLOGY-AS-ID,"New Delhi",Asia,AS,India,IN,"Okhla Phase I",false,WORLDPHONE,28.5257,77.2794,false,,false,"National Capital Territory of Delhi",success,Asia/Kolkata,110049,1737811125,1738008781.2779,8089,socks4,socks4://14.102.47.204:8089,true,10783.299446106,304,59338,0.50970792394621,14.102.47.204
true,1738007920.7978,elite,4266.7761757657,1719868711.7225,"AS3356 Level 3 Parent, LLC",LEVEL3,Minneapolis,"North America",NA,"United States",US,,false,"Level 3 Communications, Inc.",44.9778,-93.265,false,"Level 3, LLC",true,Minnesota,success,America/Chicago,55440,1737872338,1738007920.7978,80,socks4,socks4://8.7.164.132:80,true,3372.433423996,286,50059,0.56808024630053,8.7.164.132
true,1737993590.9705,elite,3983.9620352526,1696968834.3888,"AS131293 TOT Public Company Limited",TOT-LLI-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",13.7618,100.5324,false,"TOT Public Company Limited",true,Bangkok,success,Asia/Bangkok,10400,1737847963,1737993590.9705,36476,socks4,socks4://1.179.148.9:36476,true,11016.381978989,22081,284512,7.202056146096,1.179.148.9
true,1737992945.2967,elite,10714.126770733,1715287122.9112,"AS22612 Namecheap, Inc.",NAMECHEAP-NET,Phoenix,"North America",NA,"United States",US,,true,"Namecheap, Inc.",33.4484,-112.074,false,"Namecheap, Inc.",true,Arizona,success,America/Phoenix,85001,1737662289,1737992945.2967,48769,socks4,socks4://66.29.128.245:48769,true,11608.308553696,788,105334,0.74254160306063,66.29.128.245
true,1737981115.6368,elite,3510.7404729153,1736437006.5355,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737713996,1737981115.6368,30335,socks4,socks4://67.43.228.250:30335,true,8212.4571800232,47,10003,0.46766169154229,67.43.228.250
true,1737970897.5081,elite,4411.5339401549,1722872052.9502,"AS9381 HKBN Enterprise Solutions HK Limited",HKBNES-AS-AP,"Kowloon Bay",Asia,AS,"Hong Kong",HK,,false,"HKBN Enterprise Solutions HK Limited",22.324,114.204,false,HKBNES,false,"Kwun Tong",success,Asia/Hong_Kong,,1737386622,1737970897.5081,7777,socks4,socks4://223.255.159.202:7777,true,1209.534406662,339,67391,0.50051675771445,223.255.159.202
true,1737948776.7806,elite,10351.453976298,1722882048.4632,"AS16509 Amazon.com, Inc.",AMAZON-02,Singapore,Asia,AS,Singapore,SG,"Downtown Core",true,"Amazon.com, Inc.",1.28009,103.851,false,"AWS EC2 (ap-southeast-1)",true,"Central Singapore",success,Asia/Singapore,048582,1737938738,1737948776.7806,6666,socks4,socks4://18.141.168.37:6666,true,14095.322370529,215,46304,0.46217674498592,18.141.168.37
true,1737948230.9605,elite,3390.4230998827,1710575487.929,"AS42183 NET 360 S.A.R.L",net360,Beirut,Asia,AS,Lebanon,LB,,false,Protected,33.8916,35.5024,true,,true,Beyrouth,success,Asia/Beirut,,1737529606,1737948230.9605,5678,socks4,socks4://185.82.98.73:5678,true,3465.2020931244,6112,154679,3.8012077790424,185.82.98.73
true,1737941988.3529,elite,4495.2505372657,1717244692.2517,"AS49981 WorldStream B.V.",WorldStream,Naaldwijk,Europe,EU,"The Netherlands",NL,,true,"WorldStream B.V.",51.9981,4.198,false,"WorldStream B.V",true,"South Holland",success,Europe/Amsterdam,2671,1737460301,1737941988.3529,18859,socks4,socks4://91.232.105.19:18859,true,11149.384975433,349,78627,0.44190640194489,91.232.105.19
true,1737940869.6845,elite,4087.0122005216,1710963451.3094,"AS6057 Administracion Nacional de Telecomunicaciones","Administracion Nacional de Telecomunicaciones",Montevideo,"South America",SA,Uruguay,UY,,false,"Administracion Nacional de Telecomunicaciones",-34.9087,-56.1539,false,"Cliente Antel Uruguay",true,"Montevideo Department",success,America/Montevideo,11300,1737400689,1737940869.6845,42728,socks4,socks4://179.27.73.235:42728,true,10880.073070526,9878,228017,4.152252043969,179.27.73.235
